COUNTY DEM OTH REP
COUNTY Obama_D Other_O Romney_R
AUTAUGA 6363 190 17379
BALDWIN 18424 898 66016
BARBOUR 5912 47 5550
BIBB 2202 86 6132
BLOUNT 2970 279 20757
BULLOCK 4061 10 1251
BUTLER 4374 35 5087
CALHOUN 15511 468 30278
CHAMBERS 6871 114 7626
CHEROKEE 2132 141 7506
CHILTON 3397 133 13932
CHOCTAW 3786 30 4152
CLARKE 6334 47 7470
CLAY 1777 68 4817
CLEBURNE 971 62 5272
COFFEE 4925 179 14666
COLBERT 9166 283 13936
CONECUH 3555 28 3439
COOSA 2191 29 3049
COVINGTON 3158 112 12153
CRENSHAW 2050 37 4331
CULLMAN 5052 406 28999
DALE 5286 163 13108
DALLAS 14612 53 6288
DEKALB 5239 293 18331
ELMORE 8954 278 26253
ESCAMBIA 5489 93 9287
ETOWAH 12803 597 29130
FAYETTE 1817 75 6054
FRANKLIN 3171 121 7567
GENEVA 2039 106 9175
GREENE 4521 15 804
HALE 5411 22 3210
HENRY 3083 49 5628
HOUSTON 12367 281 29270
JACKSON 5822 316 14439
JEFFERSON 159876 2359 141683
LAMAR 1646 63 5457
LAUDERDALE 12511 502 23911
LAWRENCE 5069 169 8874
LEE 21381 784 32194
LIMESTONE 9829 335 25295
LOWNDES 5747 18 1756
MACON 9045 18 1331
MADISON 62015 2160 90884
MARENGO 6167 34 5336
MARION 2249 159 9697
MARSHALL 6299 400 25867
MOBILE 78760 1211 94893
MONROE 4914 53 5741
MONTGOMERY 63085 507 38332
MORGAN 13439 493 35391
PERRY 4568 25 1506
PICKENS 4455 32 5124
PIKE 6035 109 7963
RANDOLPH 3078 96 7224
RUSSELL 10500 101 8278
SHELBY 20051 1020 71436
"ST. CLAIR" 5801 316 29031
SUMTER 5421 20 1586
TALLADEGA 13905 222 19246
TALLAPOOSA 6319 114 12396
TUSCALOOSA 32048 794 45748
WALKER 6557 313 21651
WASHINGTON 2976 41 5761
WILCOX 4868 4 1679
WINSTON 1286 116 8312
